title,url,source,author,published_at,tags,summary
Laptops with Stickers,https://stickertop.art/main/,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=45789674,hn_weekly,,,,
I Am Mark Zuckerberg,https://iammarkzuckerberg.com/,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=45863360,hn_weekly,,,,
Marble Fountain,https://willmorrison.net/posts/marble-fountain/,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=45866697,hn_weekly,,,,
XSLT RIP,https://xslt.rip/,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=45873434,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=45877257,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=45883788,hn_weekly,,,,
FFmpeg to Google: Fund us or stop sending bugs,https://thenewstack.io/ffmpeg-to-google-fund-us-or-stop-sending-bugs/,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=45891016,hn_weekly,,,,
Yann LeCun to depart Meta and launch AI startup focused on 'world models',https://www.nasdaq.com/articles/metas-chief-ai-scientist-yann-lecun-depart-and-launch-ai-start-focused-world-models,hn_weekly,,,AI,
(comments),https://news.ycombinator.com/item?id=45897271,hn_weekly,,,,
Yt-dlp: External JavaScript runtime now required for full YouTube support,https://github.com/yt-dlp/yt-dlp/issues/15012,hn_weekly,,,JavaScript,
(comments),https://news.ycombinator.com/item?id=45898407,hn_weekly,,,,
The last-ever penny will be minted today in Philadelphia,https://www.cnn.com/2025/11/12/business/last-penny-minted,hn_weekly,,,,
Figma Weave | Figma 收购创意平台,https://koala-oss.app/news/1475,https://koala-oss.app,,,,
Valdi | Snapchat 开源跨平台框架,https://koala-oss.app/news/1474,https://koala-oss.app,,,,
Thermoptic | HTTP 隐身代理,https://koala-oss.app/news/1473,https://koala-oss.app,,,,
Gametje | 聚会小游戏大全,https://koala-oss.app/news/1472,https://koala-oss.app,,,,
Ratatui | 终端界面也能很现代,https://koala-oss.app/news/1471,https://koala-oss.app,,,,
Strix | AI 渗透测试工具,https://koala-oss.app/news/1470,https://koala-oss.app,,,AI,
Skyvern | AI 浏览器自动化,https://koala-oss.app/news/1466,https://koala-oss.app,,,AI,
pg_lake | Postgres 湖仓集成,https://koala-oss.app/news/1465,https://koala-oss.app,,,,
Fang | Go CLI 应用脚手架,https://koala-oss.app/news/1464,https://koala-oss.app,,,Go,
TOON | LLM 专属数据格式,https://koala-oss.app/news/1463,https://koala-oss.app,,,LLM,
OpenTUI | JS TUI 框架新选择,https://koala-oss.app/news/1462,https://koala-oss.app,,,,
slime | LLM RL 训练框架,https://koala-oss.app/news/1461,https://koala-oss.app,,,LLM,
BYVoid | 郭家宝,https://byvoid.com/zhs/,https://morerss.com,,,,
订阅 268,https://morerss.com/BYVoid%20%7C%20%E9%83%AD%E5%AE%B6%E5%AE%9D,https://morerss.com,,,,
PH今日热榜 | 2025-11-18,https://decohack.com/producthunt-daily-2025-11-18/,https://decohack.com,,,,
PH今日热榜 | 2025-11-17,https://decohack.com/producthunt-daily-2025-11-17/,https://decohack.com,,,,
PH今日热榜 | 2025-11-16,https://decohack.com/producthunt-daily-2025-11-16/,https://decohack.com,,,,
PH今日热榜 | 2025-11-15,https://decohack.com/producthunt-daily-2025-11-15/,https://decohack.com,,,,
PH今日热榜 | 2025-11-14,https://decohack.com/producthunt-daily-2025-11-14/,https://decohack.com,,,,
PH今日热榜 | 2025-11-13,https://decohack.com/producthunt-daily-2025-11-13/,https://decohack.com,,,,
PH今日热榜 | 2025-11-12,https://decohack.com/producthunt-daily-2025-11-12/,https://decohack.com,,,,
Sign in,https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2FGitHubDaily%2FGitHubDaily,https://github.com,,,,
服务器由提供,https://www.ucloud.cn/site/active/kuaijiesale.html?utm_term=logo&utm_campaign=hellogithub&utm_source=otherdsp&utm_medium=display&ytag=logo_hellogithub_otherdsp_display,https://hellogithub.com,,,,
专业的提供云存储服务,https://www.upyun.com/?from=hellogithub,https://hellogithub.com,,,,
京ICP备17046648号-1,https://beian.miit.gov.cn/,https://hellogithub.com,,,,
京公网安备11011402013237号,http://www.beian.gov.cn/portal/registerSystemInfo?recordcode=11011402013237,https://hellogithub.com,,,,
Sign in,https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2FOpenGithubs%2Fgithub-weekly-rank,https://github.com,,,,
deepseek-ai/DeepSeek-R1,https://www.deepseek.com/,https://open.itc.cn,,,AI,
deepseek-ai/DeepSeek-R1,https://github.com/deepseek-ai/DeepSeek-R1,https://open.itc.cn,,,AI,
AI系统学习,,https://open.itc.cn,,,,
chenzomi12/DeepLearningSystem,https://github.com/chenzomi12/DeepLearningSystem,https://open.itc.cn,,,,
AutoGPT,https://news.agpt.co/,https://open.itc.cn,,,,
Significant-Gravitas/Auto-GPT,https://github.com/Significant-Gravitas/Auto-GPT,https://open.itc.cn,,,,
google/gemma_pytorch,https://ai.google.dev/gemma?hl=zh-cn,https://open.itc.cn,,,,
google/gemma_pytorch,https://github.com/google/gemma_pytorch,https://open.itc.cn,,,,
openai/whisper,https://github.com/openai/whisper,https://open.itc.cn,,,OpenAI,
3b1b/manim,https://github.com/3b1b/manim,https://open.itc.cn,,,,
Databerry,https://www.databerry.ai/,https://open.itc.cn,,,,
gmpetrov/databerry,https://github.com/gmpetrov/databerry,https://open.itc.cn,,,,
GitHub 中文社区,https://www.github-zh.com/,https://www.github-zh.com,,,,
build-your-own-x,https://github.com/codecrafters-io/build-your-own-x,https://www.github-zh.com,,,,
CodeCrafters@codecrafters-io,https://github.com/codecrafters-io,https://www.github-zh.com,,,,
#学习与技能提升#,https://www.github-zh.com/collections/learn-to-code,https://www.github-zh.com,,,,
tutorial-code,https://www.github-zh.com/topics/tutorial-code,https://www.github-zh.com,,,,
tutorial-exercises,https://www.github-zh.com/topics/tutorial-exercises,https://www.github-zh.com,,,,
freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,https://www.github-zh.com,,,,
freeCodeCamp.org@freeCodeCamp,https://github.com/freeCodeCamp,https://www.github-zh.com,,,,
learn-to-code,https://www.github-zh.com/topics/learn-to-code,https://www.github-zh.com,,,,
nonprofits,https://www.github-zh.com/topics/nonprofits,https://www.github-zh.com,,,,
Node.js,https://www.github-zh.com/topics/nodejs,https://www.github-zh.com,,,,
React,https://www.github-zh.com/topics/react,https://www.github-zh.com,,,,
awesome,https://github.com/sindresorhus/awesome,https://www.github-zh.com,,,,
Sindre Sorhus@sindresorhus,https://github.com/sindresorhus,https://www.github-zh.com,,,,
Awesome Lists,https://www.github-zh.com/topics/awesome,https://www.github-zh.com,,,,
unicorns,https://www.github-zh.com/topics/unicorns,https://www.github-zh.com,,,,
lists,https://www.github-zh.com/topics/lists,https://www.github-zh.com,,,,
Hackathon-Kit,https://www.github-zh.com/topics/resources,https://www.github-zh.com,,,,
google/zerocopy v0.8.27,https://github.com/google/zerocopy/releases/tag/v0.8.27,release_github,,,,v0.8.27
apache/incubator-teaclave v0.6.0,https://github.com/apache/teaclave/releases/tag/v0.6.0,release_github,,,Apache,Apache Teaclave (incubating) 0.6.0
apache/superset 5.0.0,https://github.com/apache/superset/releases/tag/5.0.0,release_github,,,Apache,5.0.0
apache/helix helix-1.4.3,https://github.com/apache/helix/releases/tag/helix-1.4.3,release_github,,,Apache,helix-1.4.3
google/gemma.cpp v0.1.4,https://github.com/google/gemma.cpp/releases/tag/v0.1.4,release_github,,,,v0.1.4
apache/servicecomb-java-chassis 2.9.2,https://github.com/apache/servicecomb-java-chassis/releases/tag/2.9.2,release_github,,,Apache,Apache ServiceComb Java-Chassis 2.9.2
facebook/sapling 0.2.20250521-115337+25ed6ac4,https://github.com/facebook/sapling/releases/tag/0.2.20250521-115337%2B25ed6ac4,release_github,,,,0.2.20250521-115337+25ed6ac4
facebook/kuduraft 1.8.0,https://github.com/facebook/kuduraft/releases/tag/1.8.0,release_github,,,,1.8.0
apache/brpc 1.15.0,https://github.com/apache/brpc/releases/tag/1.15.0,release_github,,,Apache,Apache bRPC 1.15.0
apache/arrow apache-arrow-22.0.0,https://github.com/apache/arrow/releases/tag/apache-arrow-22.0.0,release_github,,,Apache,Apache Arrow 22.0.0
twitter/pelikan 0.1.2,https://github.com/twitter/pelikan/releases/tag/0.1.2,release_github,,,,Version 0.1.2
apache/incubator-answer v1.7.0,https://github.com/apache/answer/releases/tag/v1.7.0,release_github,,,Apache,v1.7.0
apache/arrow-rs 57.0.0,https://github.com/apache/arrow-rs/releases/tag/57.0.0,release_github,,,Apache,arrow 57.0.0
apache/auron v6.0.0,https://github.com/apache/auron/releases/tag/v6.0.0,release_github,,,Apache,v6.0.0-incubating
apache/datafusion python-0.4.0,https://github.com/apache/datafusion/releases/tag/python-0.4.0,release_github,,,Apache;Python,python-0.4.0
